kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     84.28159 |      86.89050 |      87.70980 |      72.61683 |      96.98952 |     100.93465 |      83.63616 |       1.00000 |      14.58892 |      14.60224 
     84.40863 |      87.04072 |      87.86111 |      72.77077 |      97.13572 |     101.10876 |      83.81781 |       1.00000 |      14.58892 |      14.60224 
     84.53709 |      87.19161 |      88.01308 |      72.92545 |      97.28355 |     101.28365 |      84.00052 |       1.00000 |      14.58892 |      14.60224 
     84.66695 |      87.34307 |      88.16562 |      73.08076 |      97.43298 |     101.45919 |      84.18416 |       1.00000 |      14.58892 |      14.60224 
     84.79813 |      87.49490 |      88.31851 |      73.23648 |      97.58395 |     101.63514 |      84.36848 |       1.00000 |      14.58892 |      14.60224 
     84.93056 |      87.64642 |      88.47109 |      73.39293 |      97.73635 |     101.81071 |      84.55280 |       1.00000 |      14.58892 |      14.60224 
     85.06420 |      87.79659 |      88.62228 |      73.54906 |      97.89014 |     101.98470 |      84.73581 |       1.00000 |      14.58892 |      14.60224 
     85.19895 |      87.94477 |      88.77146 |      73.70488 |      98.04520 |     102.15638 |      84.91685 |       1.00000 |      14.58892 |      14.60224 
     85.33469 |      88.09138 |      88.91906 |      73.86069 |      98.20141 |     102.32623 |      85.09641 |       1.00000 |      14.58892 |      14.60224 
     85.47131 |      88.23612 |      89.06477 |      74.01624 |      98.35863 |     102.49390 |      85.27410 |       1.00000 |      14.58892 |      14.60224 
     85.60870 |      88.37885 |      89.20844 |      74.17119 |      98.51673 |     102.65925 |      85.44978 |       1.00000 |      14.58892 |      14.59875 
     85.74671 |      88.51950 |      89.35002 |      74.32526 |      98.67556 |     102.82217 |      85.62336 |       1.00000 |      14.58892 |      14.59875 
     85.88524 |      88.65809 |      89.48952 |      74.47823 |      98.83497 |     102.98270 |      85.79488 |       1.00000 |      14.58892 |      14.59875 
     86.02415 |      88.79472 |      89.62706 |      74.62994 |      98.99483 |     103.14098 |      85.96443 |       1.00000 |      14.58892 |      14.59875 
     86.16333 |      88.92946 |      89.76270 |      74.78026 |      99.15499 |     103.29708 |      86.13210 |       1.00000 |      14.58892 |      14.59875 
     86.30270 |      89.06246 |      89.89660 |      74.92915 |      99.31538 |     103.45116 |      86.29801 |       1.00000 |      14.58892 |      14.59875 
     86.44214 |      89.19378 |      90.02881 |      75.07658 |      99.47584 |     103.60331 |      86.46228 |       1.00000 |      14.58892 |      14.59875 
     86.58156 |      89.32353 |      90.15945 |      75.22256 |      99.63628 |     103.75365 |      86.62498 |       1.00000 |      14.58892 |      14.59875 
     86.72086 |      89.45176 |      90.28857 |      75.36706 |      99.79659 |     103.90223 |      86.78618 |       1.00000 |      14.58892 |      14.59875 
     86.85998 |      89.57851 |      90.41621 |      75.51012 |      99.95668 |     104.04912 |      86.94594 |       1.00000 |      14.58892 |      14.59875 
     86.99883 |      89.70386 |      90.54243 |      75.65176 |     100.11647 |     104.19437 |      87.10428 |       1.00000 |      14.58892 |      14.59875 
     87.13734 |      89.82773 |      90.66718 |      75.79192 |     100.27586 |     104.33793 |      87.26112 |       1.00000 |      14.58892 |      14.59875 
     87.27542 |      89.95014 |      90.79047 |      75.93063 |     100.43476 |     104.47982 |      87.41653 |       1.00000 |      14.58892 |      14.59875 
     87.41302 |      90.07111 |      90.91234 |      76.06789 |     100.59311 |     104.62006 |      87.57047 |       1.00000 |      14.58892 |      14.59875 
     87.55007 |      90.19056 |      91.03265 |      76.20361 |     100.75082 |     104.75851 |      87.72283 |       1.00000 |      14.58892 |      14.59875 
     87.68652 |      90.30836 |      91.15134 |      76.33758 |     100.90785 |     104.89509 |      87.87335 |       1.00000 |      14.58892 |      14.59875 
     87.82230 |      90.42462 |      91.26848 |      76.47005 |     101.06410 |     105.02990 |      88.02237 |       1.00000 |      14.58892 |      14.59875 
     87.95738 |      90.53925 |      91.38399 |      76.60089 |     101.21955 |     105.16282 |      88.16972 |       1.00000 |      14.58892 |      14.59875 
     88.09169 |      90.65221 |      91.49783 |      76.73006 |     101.37411 |     105.29382 |      88.31536 |       1.00000 |      14.58892 |      14.59875 
     88.22519 |      90.76370 |      91.61018 |      76.85792 |     101.52774 |     105.42313 |      88.45976 |       1.00000 |      14.58892 |      14.59875 
     88.35783 |      90.87360 |      91.72096 |      76.98431 |     101.68037 |     105.55061 |      88.60272 |       1.00000 |      14.58892 |      14.59525 
     88.48956 |      90.98216 |      91.83041 |      77.10966 |     101.83197 |     105.67655 |      88.74477 |       1.00000 |      14.58892 |      14.59525 
     88.62035 |      91.08926 |      91.93839 |      77.23379 |     101.98248 |     105.80080 |      88.88567 |       1.00000 |      14.58892 |      14.59525 
     88.75012 |      91.19486 |      92.04487 |      77.35670 |     102.13182 |     105.92334 |      89.02542 |       1.00000 |      14.58892 |      14.59525 
     88.87885 |      91.29902 |      92.14989 |      77.47842 |     102.27995 |     106.04420 |      89.16408 |       1.00000 |      14.58892 |      14.59525 
     89.00644 |      91.40165 |      92.25341 |      77.59894 |     102.42678 |     106.16333 |      89.30161 |       1.00000 |      14.58892 |      14.59525 
     89.13283 |      91.50269 |      92.35533 |      77.71810 |     102.57223 |     106.28062 |      89.43781 |       1.00000 |      14.58892 |      14.59525 
     89.25797 |      91.60226 |      92.45579 |      77.83612 |     102.71623 |     106.39622 |      89.57293 |       1.00000 |      14.58892 |      14.59525 
     89.38179 |      91.70032 |      92.55473 |      77.95301 |     102.85873 |     106.51008 |      89.70699 |       1.00000 |      14.58892 |      14.59525 
     89.50424 |      91.79691 |      92.65221 |      78.06876 |     102.99965 |     106.62226 |      89.83997 |       1.00000 |      14.58892 |      14.59525 
     89.62527 |      91.89204 |      92.74821 |      78.18343 |     103.13893 |     106.73273 |      89.97191 |       1.00000 |      14.58892 |      14.59525 
     89.74483 |      91.98545 |      92.84249 |      78.29644 |     103.27651 |     106.84124 |      90.10217 |       1.00000 |      14.58892 |      14.59525 
     89.86288 |      92.07724 |      92.93517 |      78.40810 |     103.41236 |     106.94788 |      90.23109 |       1.00000 |      14.58892 |      14.59525 
     89.97937 |      92.16753 |      93.02634 |      78.51865 |     103.54641 |     107.05280 |      90.35894 |       1.00000 |      14.58892 |      14.59525 
     90.09426 |      92.25632 |      93.11601 |      78.62814 |     103.67863 |     107.15600 |      90.48576 |       1.00000 |      14.58892 |      14.59525 
     90.20753 |      92.34100 |      93.20155 |      78.73399 |     103.80898 |     107.25443 |      90.60864 |       1.00000 |      14.58892 |      14.59525 
     90.31911 |      92.42226 |      93.28365 |      78.83695 |     103.93739 |     107.34891 |      90.72839 |       1.00000 |      14.58892 |      14.59525 
     90.42897 |      92.50224 |      93.36445 |      78.93907 |     104.06380 |     107.44189 |      90.84734 |       1.00000 |      14.58892 |      14.59525 
     90.53706 |      92.58073 |      93.44379 |      79.04012 |     104.18819 |     107.53320 |      90.96523 |       1.00000 |      14.58892 |      14.59525 
     90.64334 |      92.65800 |      93.52190 |      79.14040 |     104.31050 |     107.62309 |      91.08238 |       1.00000 |      14.58892 |      14.59525 
     90.74783 |      92.73403 |      93.59878 |      79.23999 |     104.43075 |     107.71155 |      91.19884 |       1.00000 |      14.58892 |      14.59174 
     90.85052 |      92.80888 |      93.67447 |      79.33892 |     104.54892 |     107.79866 |      91.31466 |       1.00000 |      14.58892 |      14.59174 
     90.95143 |      92.88264 |      93.74908 |      79.43751 |     104.66504 |     107.88452 |      91.43012 |       1.00000 |      14.58892 |      14.59174 
     91.05060 |      92.95526 |      93.82255 |      79.53526 |     104.77916 |     107.96907 |      91.54477 |       1.00000 |      14.58892 |      14.59174 
     91.14805 |      93.02679 |      93.89494 |      79.63240 |     104.89130 |     108.05237 |      91.65874 |       1.00000 |      14.58892 |      14.59174 
     91.24386 |      93.09721 |      93.96620 |      79.72892 |     105.00156 |     108.13438 |      91.77214 |       1.00000 |      14.58892 |      14.59174 
     91.33807 |      93.16663 |      94.03648 |      79.82492 |     105.10998 |     108.21525 |      91.88493 |       1.00000 |      14.58892 |      14.59174 
     91.43075 |      93.23504 |      94.10574 |      79.92058 |     105.21663 |     108.29495 |      91.99743 |       1.00000 |      14.58892 |      14.59174 
     91.52196 |      93.30225 |      94.17381 |      80.01533 |     105.32159 |     108.37328 |      92.10903 |       1.00000 |      14.58892 |      14.59174 
     91.61176 |      93.36837 |      94.24078 |      80.10938 |     105.42493 |     108.45036 |      92.21996 |       1.00000 |      14.58892 |      14.59174 
     91.70023 |      93.43334 |      94.30661 |      80.20269 |     105.52674 |     108.52612 |      92.33024 |       1.00000 |      14.58892 |      14.59174 
     91.78741 |      93.49716 |      94.37129 |      80.29528 |     105.62708 |     108.60056 |      92.43987 |       1.00000 |      14.58892 |      14.59174 
     91.87337 |      93.55980 |      94.43479 |      80.38709 |     105.72598 |     108.67362 |      92.54881 |       1.00000 |      14.58892 |      14.59174 
     91.95814 |      93.62133 |      94.49718 |      80.47838 |     105.82354 |     108.74542 |      92.65739 |       1.00000 |      14.58892 |      14.59174 
     92.04177 |      93.68172 |      94.55844 |      80.56872 |     105.91978 |     108.81591 |      92.76503 |       1.00000 |      14.58892 |      14.59174 
     92.12431 |      93.74129 |      94.61887 |      80.65878 |     106.01477 |     108.88546 |      92.87226 |       1.00000 |      14.58892 |      14.59174 
     92.20580 |      93.79974 |      94.67818 |      80.74786 |     106.10854 |     108.95372 |      92.97863 |       1.00000 |      14.58892 |      14.59174 
     92.28628 |      93.85722 |      94.73654 |      80.83640 |     106.20116 |     109.02087 |      93.08443 |       1.00000 |      14.58892 |      14.59174 
     92.36574 |      93.91889 |      94.79914 |      80.92921 |     106.29259 |     109.09291 |      93.19537 |       1.00000 |      14.58892 |      14.59174 
     92.44426 |      93.97975 |      94.86092 |      81.02169 |     106.38296 |     109.16401 |      93.30584 |       1.00000 |      14.58892 |      14.59174 
     92.52190 |      94.03995 |      94.92206 |      81.11401 |     106.47230 |     109.23436 |      93.41610 |       1.00000 |      14.58716 |      14.58998 
     92.59870 |      94.09969 |      94.98274 |      81.20644 |     106.56068 |     109.30419 |      93.52626 |       1.00000 |      14.58716 |      14.58998 
     92.67472 |      94.15955 |      95.04355 |      81.29961 |     106.64817 |     109.37417 |      93.63648 |       1.00000 |      14.58716 |      14.58998 
     92.74998 |      94.21978 |      95.10474 |      81.39381 |     106.73478 |     109.44459 |      93.74703 |       1.00000 |      14.58716 |      14.58998 
     92.82455 |      94.28052 |      95.16647 |      81.48921 |     106.82059 |     109.51562 |      93.85812 |       1.00000 |      14.58716 |      14.58998 
     92.89845 |      94.34201 |      95.22894 |      81.58611 |     106.90563 |     109.58752 |      93.96983 |       1.00000 |      14.58716 |      14.58998 
     92.97174 |      94.40442 |      95.29234 |      81.68465 |     106.98997 |     109.66046 |      94.08250 |       1.00000 |      14.58716 |      14.58998 
     93.04446 |      94.46758 |      95.35648 |      81.78457 |     107.07365 |     109.73428 |      94.19607 |       1.00000 |      14.58716 |      14.58998 
     93.11662 |      94.53168 |      95.42161 |      81.88625 |     107.15670 |     109.80923 |      94.31088 |       1.00000 |      14.58716 |      14.58998 
     93.18829 |      94.59668 |      95.48761 |      81.98932 |     107.23917 |     109.88519 |      94.42651 |       1.00000 |      14.58716 |      14.58998 
     93.25948 |      94.66229 |      95.55422 |      82.09371 |     107.32109 |     109.96185 |      94.54350 |       1.00000 |      14.58716 |      14.58998 
     93.33022 |      94.72855 |      95.62150 |      82.19972 |     107.40250 |     110.03925 |      94.66212 |       1.00000 |      14.58716 |      14.58998 
     93.40054 |      94.79524 |      95.68919 |      82.30690 |     107.48342 |     110.11716 |      94.78208 |       1.00000 |      14.58716 |      14.58998 
     93.47041 |      94.86247 |      95.75741 |      82.41576 |     107.56384 |     110.19566 |      94.90395 |       1.00000 |      14.58716 |      14.58998 
     93.53988 |      94.92995 |      95.82587 |      82.52594 |     107.64378 |     110.27445 |      95.02746 |       1.00000 |      14.58716 |      14.58998 
     93.60894 |      94.99810 |      95.89501 |      82.63803 |     107.72325 |     110.35401 |      95.15297 |       1.00000 |      14.58716 |      14.58998 
     93.67758 |      95.06680 |      95.96469 |      82.75204 |     107.80224 |     110.43420 |      95.28068 |       1.00000 |      14.58716 |      14.58998 
     93.74582 |      95.13585 |      96.03473 |      82.86766 |     107.88077 |     110.51479 |      95.41022 |       1.00000 |      14.58716 |      14.58998 
     93.81363 |      95.20553 |      96.10536 |      82.98538 |     107.95880 |     110.59608 |      95.54218 |       1.00000 |      14.58716 |      14.58998 
     93.88100 |      95.27304 |      96.17382 |      83.10284 |     108.03633 |     110.67487 |      95.67396 |       1.00000 |      14.58716 |      14.58998 
     93.94793 |      95.33871 |      96.24039 |      83.22013 |     108.11335 |     110.75147 |      95.80530 |       1.00000 |      14.58364 |      14.58998 
     94.01437 |      95.40527 |      96.30788 |      83.33974 |     108.18981 |     110.82912 |      95.93917 |       1.00000 |      14.58364 |      14.58998 
     94.08032 |      95.47289 |      96.37639 |      83.46169 |     108.26570 |     110.90797 |      96.07567 |       1.00000 |      14.58364 |      14.58998 
     94.14577 |      95.54156 |      96.44596 |      83.58609 |     108.34103 |     110.98803 |      96.21495 |       1.00000 |      14.58364 |      14.58998 
     94.21076 |      95.61143 |      96.51672 |      83.71299 |     108.41581 |     111.06947 |      96.35722 |       1.00000 |      14.58364 |      14.58998 
     94.27531 |      95.68225 |      96.58842 |      83.84193 |     108.49010 |     111.15197 |      96.50182 |       1.00000 |      14.58364 |      14.58998 
     94.33948 |      95.75414 |      96.66119 |      83.97305 |     108.56393 |     111.23572 |      96.64904 |       1.00000 |      14.58364 |      14.58998 
     94.40334 |      95.82790 |      96.73582 |      84.10665 |     108.63742 |     111.32159 |      96.79926 |       1.00000 |      14.58364 |      14.58998 
     94.46696 |      95.90367 |      96.81245 |      84.24279 |     108.71064 |     111.40979 |      96.95264 |       1.00000 |      14.58364 |      14.58998 
     94.53045 |      95.98164 |      96.89127 |      84.38146 |     108.78370 |     111.50049 |      97.10934 |       1.00000 |      14.58364 |      14.58998 
     94.59394 |      96.06177 |      96.97227 |      84.52265 |     108.85677 |     111.59370 |      97.26949 |       1.00000 |      14.58364 |      14.58998 
     94.65755 |      96.14432 |      97.05566 |      84.66602 |     108.92997 |     111.68966 |      97.43279 |       1.00000 |      14.58364 |      14.58998 
     94.72144 |      96.22890 |      97.14108 |      84.81210 |     109.00349 |     111.78796 |      97.60011 |       1.00000 |      14.58364 |      14.58998 
     94.78573 |      96.31537 |      97.22838 |      84.96095 |     109.07747 |     111.88843 |      97.77147 |       1.00000 |      14.58364 |      14.58998 
     94.85059 |      96.40362 |      97.31744 |      85.11284 |     109.15211 |     111.99091 |      97.94717 |       1.00000 |      14.58364 |      14.58998 
     94.91614 |      96.49388 |      97.40849 |      85.26704 |     109.22755 |     112.09570 |      98.12642 |       1.00000 |      14.58364 |      14.58998 
     94.98253 |      96.58597 |      97.50137 |      85.42398 |     109.30395 |     112.20258 |      98.30966 |       1.00000 |      14.58364 |      14.58998 
     95.04990 |      96.67996 |      97.59613 |      85.58363 |     109.38147 |     112.31163 |      98.49683 |       1.00000 |      14.58364 |      14.58998 
     95.11836 |      96.77578 |      97.69271 |      85.74598 |     109.46026 |     112.42277 |      98.68793 |       1.00000 |      14.58364 |      14.58998 
     95.18804 |      96.87348 |      97.79116 |      85.91101 |     109.54044 |     112.53606 |      98.88289 |       1.00000 |      14.58364 |      14.58998 
     95.25905 |      96.97356 |      97.89197 |      86.07904 |     109.62216 |     112.65207 |      99.08212 |       1.00000 |      14.58012 |      14.58998 
     95.33149 |      97.07599 |      97.99514 |      86.24992 |     109.70552 |     112.77080 |      99.28532 |       1.00000 |      14.58012 |      14.58998 
     95.40544 |      97.18058 |      98.10045 |      86.42345 |     109.79063 |     112.89198 |      99.49249 |       1.00000 |      14.58012 |      14.58998 
     95.48096 |      97.28712 |      98.20770 |      86.59897 |     109.87753 |     113.01540 |      99.70290 |       1.00000 |      14.58012 |      14.58998 
     95.55814 |      97.39542 |      98.31669 |      86.77697 |     109.96634 |     113.14083 |      99.91685 |       1.00000 |      14.58012 |      14.58998 
     95.63698 |      97.50531 |      98.42725 |      86.95786 |     110.05708 |     113.26806 |     100.13459 |       1.00000 |      14.58012 |      14.58998 
     95.71753 |      97.61663 |      98.53922 |      87.14168 |     110.14977 |     113.39692 |     100.35606 |       1.00000 |      14.58012 |      14.58998 
     95.79980 |      97.72920 |      98.65244 |      87.32716 |     110.24445 |     113.52721 |     100.57993 |       1.00000 |      14.58012 |      14.58998 
     95.88379 |      97.84298 |      98.76684 |      87.51653 |     110.34109 |     113.65885 |     100.80831 |       1.00000 |      14.58012 |      14.58998 
     95.96946 |      97.95757 |      98.88203 |      87.70902 |     110.43968 |     113.79142 |     101.04018 |       1.00000 |      14.58012 |      14.58998 
     96.05679 |      98.07287 |      98.99792 |      87.90487 |     110.54018 |     113.92477 |     101.27561 |       1.00000 |      14.58012 |      14.58998 
     96.14571 |      98.18872 |      99.11433 |      88.10384 |     110.64252 |     114.05874 |     101.51437 |       1.00000 |      14.58012 |      14.58998 
     96.23622 |      98.30520 |      99.23135 |      88.30556 |     110.74667 |     114.19341 |     101.75612 |       1.00000 |      14.58012 |      14.58998 
     96.32825 |      98.42222 |      99.34891 |      88.50997 |     110.85257 |     114.32868 |     102.00079 |       1.00000 |      14.58012 |      14.58998 
     96.42173 |      98.53986 |      99.46706 |      88.71693 |     110.96015 |     114.46465 |     102.24825 |       1.00000 |      14.58012 |      14.58998 
     96.51661 |      98.65820 |      99.58590 |      88.92574 |     111.06934 |     114.60141 |     102.49803 |       1.00000 |      14.58012 |      14.58998 
     96.61284 |      98.77712 |      99.70531 |      89.13705 |     111.18008 |     114.73882 |     102.75053 |       1.00000 |      14.58012 |      14.58998 
     96.71036 |      98.89660 |      99.82526 |      89.35061 |     111.29230 |     114.87687 |     103.00557 |       1.00000 |      14.58012 |      14.58998 
     96.80910 |      99.01668 |      99.94579 |      89.56631 |     111.40593 |     115.01557 |     103.26303 |       1.00000 |      14.58012 |      14.58998 
     96.90902 |      99.13739 |     100.06696 |      89.78394 |     111.52091 |     115.15500 |     103.52277 |       1.00000 |      14.58012 |      14.58998 
     97.01005 |      99.25876 |     100.18874 |      90.00343 |     111.63718 |     115.29516 |     103.78476 |       1.00000 |      14.57659 |      14.58998 
     97.11215 |      99.38073 |     100.31114 |      90.22487 |     111.75467 |     115.43600 |     104.04903 |       1.00000 |      14.57659 |      14.58998 
     97.21527 |      99.50246 |     100.43327 |      90.44736 |     111.87334 |     115.57654 |     104.31467 |       1.00000 |      14.57659 |      14.58998 
     97.31937 |      99.62487 |     100.55606 |      90.67197 |     111.99314 |     115.71785 |     104.58276 |       1.00000 |      14.57659 |      14.58998 
     97.42440 |      99.74804 |     100.67961 |      90.89848 |     112.11400 |     115.86003 |     104.85325 |       1.00000 |      14.57659 |      14.58998 
     97.53032 |      99.87234 |     100.80427 |      91.12602 |     112.23589 |     116.00349 |     105.12569 |       1.00000 |      14.57659 |      14.58998 
     97.63714 |      99.99782 |     100.93011 |      91.35463 |     112.35882 |     116.14830 |     105.40022 |       1.00000 |      14.57659 |      14.58998 
     97.74486 |     100.12476 |     101.05739 |      91.58405 |     112.48278 |     116.29478 |     105.67677 |       1.00000 |      14.57659 |      14.58998 
     97.85348 |     100.25317 |     101.18615 |      91.81425 |     112.60777 |     116.44295 |     105.95537 |       1.00000 |      14.57659 |      14.58998 
     97.96303 |     100.38319 |     101.31649 |      92.04529 |     112.73384 |     116.59294 |     106.23608 |       1.00000 |      14.57659 |      14.58998 
     98.07352 |     100.51474 |     101.44836 |      92.27695 |     112.86100 |     116.74470 |     106.51870 |       1.00000 |      14.57659 |      14.58998 
     98.18500 |     100.64774 |     101.58167 |      92.50970 |     112.98928 |     116.89810 |     106.80348 |       1.00000 |      14.57659 |      14.58998 
     98.29747 |     100.78197 |     101.71620 |      92.74493 |     113.11871 |     117.05292 |     107.09142 |       1.00000 |      14.57659 |      14.58998 
     98.41097 |     100.91727 |     101.85176 |      92.98273 |     113.24933 |     117.20892 |     107.38225 |       1.00000 |      14.57659 |      14.58998 
     98.52553 |     101.05350 |     101.98827 |      93.22305 |     113.38116 |     117.36600 |     107.67578 |       1.00000 |      14.57659 |      14.58998 
     98.64117 |     101.19062 |     102.12561 |      93.46590 |     113.51423 |     117.52406 |     107.97192 |       1.00000 |      14.57659 |      14.58998 
     98.75789 |     101.32857 |     102.26378 |      93.71116 |     113.64855 |     117.68306 |     108.27052 |       1.00000 |      14.57659 |      14.58998 
     98.87572 |     101.46747 |     102.40289 |      93.95867 |     113.78416 |     117.84314 |     108.57165 |       1.00000 |      14.57659 |      14.58998 
     98.99469 |     101.60816 |     102.54377 |      94.20879 |     113.92106 |     118.00527 |     108.87556 |       1.00000 |      14.57659 |      14.58998 
     99.11482 |     101.75001 |     102.68581 |      94.46082 |     114.05930 |     118.16872 |     109.18213 |       1.00000 |      14.57659 |      14.58998 
     99.23616 |     101.89295 |     102.82892 |      94.71510 |     114.19894 |     118.33341 |     109.49152 |       1.00000 |      14.57304 |      14.58998 
     99.35875 |     102.03690 |     102.97302 |      94.97118 |     114.34001 |     118.49924 |     109.80260 |       1.00000 |      14.57304 |      14.58998 
     99.48264 |     102.18191 |     103.11817 |      95.22930 |     114.48258 |     118.66628 |     110.11626 |       1.00000 |      14.57304 |      14.58998 
     99.60793 |     102.32800 |     103.26438 |      95.48888 |     114.62675 |     118.83454 |     110.43108 |       1.00000 |      14.57304 |      14.58998 
     99.73467 |     102.47814 |     103.41467 |      95.75341 |     114.77261 |     119.00748 |     110.75083 |       1.00000 |      14.57304 |      14.58998 
     99.86298 |     102.63225 |     103.56893 |      96.02254 |     114.92027 |     119.18501 |     111.07479 |       1.00000 |      14.57304 |      14.58998 
     99.99299 |     102.78754 |     103.72437 |      96.29194 |     115.06988 |     119.36387 |     111.39893 |       1.00000 |      14.57304 |      14.58998 
    100.12478 |     102.94396 |     103.88091 |      96.56296 |     115.22154 |     119.54402 |     111.72372 |       1.00000 |      14.57304 |      14.58998 
    100.25842 |     103.10191 |     104.03899 |      96.83325 |     115.37534 |     119.72594 |     112.04779 |       1.00000 |      14.57304 |      14.58998 
    100.39397 |     103.26169 |     104.19889 |      97.10070 |     115.53133 |     119.90995 |     112.36998 |       1.00000 |      14.57304 |      14.58998 
    100.53144 |     103.42314 |     104.36047 |      97.36480 |     115.68952 |     120.09589 |     112.68992 |       1.00000 |      14.57304 |      14.58998 
    100.67081 |     103.58622 |     104.52364 |      97.62624 |     115.84990 |     120.28367 |     113.00806 |       1.00000 |      14.57304 |      14.58998 
    100.81203 |     103.75121 |     104.68873 |      97.88607 |     116.01242 |     120.47364 |     113.32518 |       1.00000 |      14.57304 |      14.58998 
    100.95505 |     103.91779 |     104.85542 |      98.14490 |     116.17699 |     120.66547 |     113.64161 |       1.00000 |      14.57304 |      14.58998 
    101.09978 |     104.08578 |     105.02348 |      98.40321 |     116.34356 |     120.85886 |     113.95758 |       1.00000 |      14.57304 |      14.58998 
    101.24617 |     104.25502 |     105.19278 |      98.66193 |     116.51202 |     121.05369 |     114.27399 |       1.00000 |      14.57304 |      14.58998 
    101.39415 |     104.42523 |     105.36303 |      98.92125 |     116.68230 |     121.24961 |     114.59052 |       1.00000 |      14.57304 |      14.58998 
    101.54363 |     104.59612 |     105.53394 |      99.18130 |     116.85433 |     121.44630 |     114.90691 |       1.00000 |      14.57304 |      14.58998 
    101.69456 |     104.76780 |     105.70564 |      99.44268 |     117.02802 |     121.64388 |     115.22431 |       1.00000 |      14.57304 |      14.58998 
    101.84686 |     104.93992 |     105.87774 |      99.70508 |     117.20328 |     121.84193 |     115.54182 |       1.00000 |      14.57304 |      14.58998 
    102.00046 |     105.11256 |     106.05035 |      99.96875 |     117.38004 |     122.04057 |     115.86008 |       1.00000 |      14.56948 |      14.58998 
    102.15530 |     105.28565 |     106.22340 |     100.23180 |     117.55822 |     122.23972 |     116.17812 |       1.00000 |      14.56948 |      14.58998 
    102.31132 |     105.45879 |     106.39648 |     100.49729 |     117.73776 |     122.43888 |     116.49749 |       1.00000 |      14.56948 |      14.58998 
    102.46845 |     105.63154 |     106.56914 |     100.76648 |     117.91859 |     122.63758 |     116.81876 |       1.00000 |      14.56948 |      14.58998 
    102.62663 |     105.80368 |     106.74117 |     101.03930 |     118.10062 |     122.83554 |     117.14180 |       1.00000 |      14.56948 |      14.58998 
    102.78577 |     105.97488 |     106.91222 |     101.31563 |     118.28376 |     123.03239 |     117.46616 |       1.00000 |      14.56948 |      14.58998 
    102.94581 |     106.14497 |     107.08215 |     101.59572 |     118.46793 |     123.22795 |     117.79215 |       1.00000 |      14.56948 |      14.58998 
    103.10661 |     106.31390 |     107.25090 |     101.87888 |     118.65298 |     123.42214 |     118.11938 |       1.00000 |      14.56948 |      14.58998 
    103.26810 |     106.48168 |     107.41850 |     102.16435 |     118.83881 |     123.61500 |     118.44746 |       1.00000 |      14.56948 |      14.58998 
    103.43012 |     106.64819 |     107.58477 |     102.45108 |     119.02526 |     123.80635 |     118.77573 |       1.00000 |      14.56948 |      14.58998 
    103.59261 |     106.81348 |     107.74983 |     102.73843 |     119.21224 |     123.99630 |     119.10392 |       1.00000 |      14.56948 |      14.58998 
    103.75543 |     106.97793 |     107.91404 |     103.02622 |     119.39962 |     124.18526 |     119.43212 |       1.00000 |      14.56948 |      14.58998 
    103.91850 |     107.14155 |     108.07740 |     103.31424 |     119.58728 |     124.37325 |     119.76019 |       1.00000 |      14.56948 |      14.58998 
    104.08170 |     107.30435 |     108.23993 |     103.60280 |     119.77508 |     124.56030 |     120.08833 |       1.00000 |      14.56948 |      14.58998 
    104.24495 |     107.46684 |     108.40214 |     103.89084 |     119.96295 |     124.74696 |     120.41595 |       1.00000 |      14.56948 |      14.58998 
    104.40818 |     107.62850 |     108.56352 |     104.17905 |     120.15079 |     124.93268 |     120.74342 |       1.00000 |      14.56948 |      14.58998 
    104.57134 |     107.78922 |     108.72395 |     104.46740 |     120.33855 |     125.11729 |     121.07063 |       1.00000 |      14.56948 |      14.58998 
    104.73438 |     107.94907 |     108.88349 |     104.75582 |     120.52618 |     125.30089 |     121.39747 |       1.00000 |      14.56948 |      14.58998 
    104.89727 |     108.10799 |     109.04209 |     105.04422 |     120.71362 |     125.48341 |     121.72378 |       1.00000 |      14.56948 |      14.58998 
    105.05998 |     108.26598 |     109.19975 |     105.33247 |     120.90087 |     125.66483 |     122.04939 |       1.00000 |      14.56948 |      14.58998 
    105.22250 |     108.42306 |     109.35650 |     105.62045 |     121.08789 |     125.84521 |     122.37413 |       1.00000 |      14.56769 |      14.58819 
    105.38480 |     108.57922 |     109.51232 |     105.90804 |     121.27466 |     126.02453 |     122.69788 |       1.00000 |      14.56769 |      14.58819 
    105.54688 |     108.73447 |     109.66721 |     106.19506 |     121.46119 |     126.20278 |     123.02042 |       1.00000 |      14.56769 |      14.58819 
    105.70874 |     108.88883 |     109.82123 |     106.48128 |     121.64745 |     126.38002 |     123.34156 |       1.00000 |      14.56769 |      14.58819 
    105.87038 |     109.04223 |     109.97425 |     106.76683 |     121.83347 |     126.55611 |     123.66127 |       1.00000 |      14.56769 |      14.58819 
    106.03180 |     109.19464 |     110.12630 |     107.05161 |     122.01922 |     126.73108 |     123.97940 |       1.00000 |      14.56769 |      14.58819 
    106.19296 |     109.34606 |     110.27734 |     107.33546 |     122.20467 |     126.90491 |     124.29585 |       1.00000 |      14.56769 |      14.58819 
    106.35387 |     109.49586 |     110.42677 |     107.61782 |     122.38985 |     127.07686 |     124.60993 |       1.00000 |      14.56769 |      14.58819 
    106.51448 |     109.64458 |     110.57510 |     107.89886 |     122.57468 |     127.24756 |     124.92201 |       1.00000 |      14.56769 |      14.58819 
