kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
    104.18490 |     107.45256 |     108.60828 |     123.06927 |     119.89384 |     124.98418 |     141.88786 |       1.00000 |      14.79693 |      14.79974 
    104.39943 |     107.63397 |     108.78963 |     123.20873 |     120.14072 |     125.19288 |     142.02795 |       1.00000 |      14.79693 |      14.79974 
    104.60355 |     107.81731 |     108.97299 |     123.33315 |     120.37562 |     125.40388 |     142.16374 |       1.00000 |      14.79693 |      14.79974 
    104.80677 |     108.01574 |     109.17163 |     123.46099 |     120.60948 |     125.63247 |     142.31841 |       1.00000 |      14.79693 |      14.79974 
    105.02070 |     108.23854 |     109.39481 |     123.60297 |     120.85567 |     125.88931 |     142.50745 |       1.00000 |      14.79693 |      14.79974 
    105.25488 |     108.48998 |     109.64681 |     123.76664 |     121.12515 |     126.17931 |     142.73991 |       1.00000 |      14.79693 |      14.79618 
    105.51366 |     108.78200 |     109.93963 |     123.96947 |     121.42295 |     126.51627 |     143.03265 |       1.00000 |      14.79693 |      14.79618 
    105.79523 |     109.09446 |     110.25286 |     124.18391 |     121.74698 |     126.87674 |     143.36087 |       1.00000 |      14.79693 |      14.79618 
    106.09306 |     109.42947 |     110.58860 |     124.40945 |     122.08971 |     127.26309 |     143.72383 |       1.00000 |      14.79693 |      14.79618 
    106.39977 |     109.77568 |     110.93533 |     124.63341 |     122.44267 |     127.66211 |     144.10463 |       1.00000 |      14.79693 |      14.79618 
    106.71011 |     110.12925 |     111.28915 |     124.85110 |     122.79981 |     128.06927 |     144.49500 |       1.00000 |      14.79693 |      14.79618 
    107.02253 |     110.50042 |     111.66040 |     125.07657 |     123.15933 |     128.49649 |     144.90204 |       1.00000 |      14.79693 |      14.79618 
    107.33898 |     110.89046 |     112.05037 |     125.31519 |     123.52350 |     128.94527 |     145.32468 |       1.00000 |      14.79693 |      14.79618 
    107.66313 |     111.30978 |     112.46961 |     125.58083 |     123.89652 |     129.42772 |     145.77316 |       1.00000 |      14.79693 |      14.79618 
    107.99869 |     111.74812 |     112.90775 |     125.86330 |     124.28268 |     129.93193 |     146.23546 |       1.00000 |      14.79693 |      14.79618 
    108.34788 |     112.19887 |     113.35815 |     126.15999 |     124.68452 |     130.45023 |     146.70439 |       1.00000 |      14.79334 |      14.79618 
    108.71112 |     112.65707 |     113.81583 |     126.46270 |     125.10252 |     130.97693 |     147.17300 |       1.00000 |      14.79334 |      14.79618 
    109.08757 |     113.10925 |     114.26717 |     126.76575 |     125.53574 |     131.49631 |     147.62520 |       1.00000 |      14.79334 |      14.79618 
    109.47604 |     113.54138 |     114.69808 |     127.10390 |     125.98277 |     131.99220 |     148.05290 |       1.00000 |      14.79334 |      14.79618 
    109.87431 |     113.95609 |     115.11133 |     127.52151 |     126.44111 |     132.46776 |     148.47469 |       1.00000 |      14.79334 |      14.79618 
    110.27698 |     114.33897 |     115.49254 |     127.99506 |     126.90448 |     132.90645 |     148.87918 |       1.00000 |      14.79334 |      14.79618 
    110.67362 |     114.67886 |     115.83055 |     128.48369 |     127.36093 |     133.29543 |     149.25374 |       1.00000 |      14.79334 |      14.79618 
    111.04994 |     114.97559 |     116.12528 |     128.95137 |     127.79400 |     133.63460 |     149.59450 |       1.00000 |      14.79334 |      14.79618 
    111.39105 |     115.22675 |     116.37435 |     129.38170 |     128.18654 |     133.92122 |     149.89912 |       1.00000 |      14.79334 |      14.79618 
    111.68653 |     115.43986 |     116.58534 |     129.75656 |     128.52657 |     134.16403 |     150.17116 |       1.00000 |      14.79334 |      14.79618 
    111.93484 |     115.62507 |     116.76849 |     130.07668 |     128.81232 |     134.37479 |     150.41766 |       1.00000 |      14.78973 |      14.79618 
    112.14410 |     115.79557 |     116.93704 |     130.35663 |     129.05313 |     134.56874 |     150.64931 |       1.00000 |      14.78973 |      14.79618 
    112.32938 |     115.96443 |     117.10414 |     130.61195 |     129.26634 |     134.76105 |     150.87715 |       1.00000 |      14.78973 |      14.79618 
    112.50819 |     116.13583 |     117.27396 |     130.85484 |     129.47211 |     134.95647 |     151.10416 |       1.00000 |      14.78973 |      14.79618 
    112.69582 |     116.31186 |     117.44859 |     131.09290 |     129.68803 |     135.15742 |     151.33144 |       1.00000 |      14.78973 |      14.79618 
    112.90230 |     116.48945 |     117.62494 |     131.32858 |     129.92564 |     135.36037 |     151.55696 |       1.00000 |      14.78973 |      14.79618 
    113.13158 |     116.66505 |     117.79942 |     131.56123 |     130.18950 |     135.56116 |     151.77791 |       1.00000 |      14.78973 |      14.79618 
    113.38263 |     116.83379 |     117.96712 |     131.78600 |     130.47841 |     135.75415 |     151.98984 |       1.00000 |      14.78973 |      14.79618 
    113.65091 |     116.99377 |     118.12615 |     132.00241 |     130.78714 |     135.93715 |     152.19269 |       1.00000 |      14.78973 |      14.79618 
    113.92998 |     117.14329 |     118.27481 |     132.20932 |     131.10828 |     136.10823 |     152.38670 |       1.00000 |      14.78973 |      14.79618 
    114.21274 |     117.28149 |     118.41220 |     132.40625 |     131.43367 |     136.26633 |     152.57274 |       1.00000 |      14.78611 |      14.79618 
    114.49232 |     117.40753 |     118.53751 |     132.59296 |     131.75542 |     136.41054 |     152.75128 |       1.00000 |      14.78611 |      14.79618 
    114.76252 |     117.52080 |     118.65009 |     132.76917 |     132.06636 |     136.54010 |     152.92218 |       1.00000 |      14.78611 |      14.79618 
    115.01801 |     117.62057 |     118.74924 |     132.93291 |     132.36037 |     136.65419 |     153.08430 |       1.00000 |      14.78611 |      14.79618 
    115.25457 |     117.70746 |     118.83554 |     133.08430 |     132.63260 |     136.75351 |     153.23756 |       1.00000 |      14.78611 |      14.79618 
    115.46935 |     117.78171 |     118.90921 |     133.22290 |     132.87976 |     136.83829 |     153.38104 |       1.00000 |      14.78611 |      14.79618 
    115.66095 |     117.84356 |     118.97049 |     133.34831 |     133.10025 |     136.90880 |     153.51366 |       1.00000 |      14.78611 |      14.79618 
    115.82958 |     117.90208 |     119.02850 |     133.46910 |     133.29431 |     136.97557 |     153.64445 |       1.00000 |      14.78611 |      14.79618 
    115.97686 |     117.95722 |     119.08317 |     133.58351 |     133.46379 |     137.03847 |     153.77142 |       1.00000 |      14.78611 |      14.79618 
    116.10553 |     118.01037 |     119.13586 |     133.69226 |     133.61186 |     137.09911 |     153.89468 |       1.00000 |      14.78611 |      14.79618 
    116.21898 |     118.06061 |     119.18562 |     133.79460 |     133.74242 |     137.15637 |     154.01271 |       1.00000 |      14.78248 |      14.79618 
    116.32084 |     118.11105 |     119.23557 |     133.89349 |     133.85963 |     137.21385 |     154.12845 |       1.00000 |      14.78248 |      14.79618 
    116.41473 |     118.16625 |     119.29030 |     133.99309 |     133.96768 |     137.27682 |     154.24663 |       1.00000 |      14.78248 |      14.79618 
    116.50406 |     118.22640 |     119.34998 |     134.09300 |     134.07048 |     137.34552 |     154.36699 |       0.98824 |      14.78248 |      14.79618 
    116.59164 |     118.28697 |     119.41003 |     134.18817 |     134.17128 |     137.41461 |     154.48387 |       0.91765 |      14.78248 |      14.79618 
    116.67947 |     118.34443 |     119.46687 |     134.27440 |     134.27234 |     137.48003 |     154.59273 |       0.91765 |      14.78248 |      14.79618 
    116.76849 |     118.40426 |     119.52599 |     134.35637 |     134.37479 |     137.54807 |     154.69945 |       0.91765 |      14.78248 |      14.79618 
    116.85903 |     118.47403 |     119.59505 |     134.43915 |     134.47897 |     137.62753 |     154.81244 |       0.91765 |      14.78248 |      14.79618 
    116.95158 |     118.56008 |     119.68037 |     134.52287 |     134.58548 |     137.72572 |     154.93637 |       0.91765 |      14.78248 |      14.79618 
    117.04749 |     118.66675 |     119.78631 |     134.60869 |     134.69585 |     137.84763 |     155.07635 |       0.91765 |      14.78248 |      14.79618 
    117.14964 |     118.79585 |     119.91463 |     134.69804 |     134.81340 |     137.99530 |     155.23401 |       0.91765 |      14.77931 |      14.79618 
    117.26199 |     118.94947 |     120.06740 |     134.79634 |     134.94270 |     138.17110 |     155.41232 |       0.91765 |      14.77931 |      14.79618 
    117.38818 |     119.14093 |     120.25806 |     134.92311 |     135.08792 |     138.39052 |     155.62810 |       0.91765 |      14.77931 |      14.79618 
    117.53024 |     119.34258 |     120.45874 |     135.06935 |     135.25139 |     138.62144 |     155.85318 |       0.91765 |      14.77931 |      14.79618 
    117.68696 |     119.53501 |     120.64994 |     135.23720 |     135.43173 |     138.84148 |     156.06895 |       0.91765 |      14.77931 |      14.79618 
    117.85394 |     119.71547 |     120.82901 |     135.42389 |     135.62389 |     139.04755 |     156.27162 |       0.91765 |      14.77931 |      14.79618 
    118.02571 |     119.87584 |     120.98786 |     135.60687 |     135.82156 |     139.23035 |     156.44905 |       0.91765 |      14.77931 |      14.79618 
    118.19791 |     120.00468 |     121.11504 |     135.76187 |     136.01973 |     139.37671 |     156.58620 |       0.91765 |      14.77931 |      14.79618 
    118.36810 |     120.13007 |     121.23888 |     135.90437 |     136.21559 |     139.51921 |     156.71442 |       0.91765 |      14.77931 |      14.79618 
    118.53618 |     120.26583 |     121.37330 |     136.04446 |     136.40900 |     139.67390 |     156.84959 |       0.91765 |      14.77931 |      14.79618 
    118.70333 |     120.40151 |     121.50774 |     136.17305 |     136.60136 |     139.82861 |     156.97968 |       0.91765 |      14.77613 |      14.79618 
    118.87063 |     120.53718 |     121.64220 |     136.29160 |     136.79388 |     139.98335 |     157.10442 |       0.91765 |      14.77613 |      14.79618 
    119.03831 |     120.66979 |     121.77366 |     136.39821 |     136.98685 |     140.13463 |     157.21992 |       0.91765 |      14.77613 |      14.79618 
    119.20582 |     120.80123 |     121.90393 |     136.49580 |     137.17961 |     140.28455 |     157.32794 |       0.91765 |      14.77613 |      14.79618 
    119.37222 |     120.93246 |     122.03400 |     136.58481 |     137.37109 |     140.43422 |     157.42950 |       0.91765 |      14.77613 |      14.79618 
    119.53664 |     121.06301 |     122.16337 |     136.65501 |     137.56032 |     140.58310 |     157.52438 |       0.91765 |      14.77613 |      14.79618 
    119.69859 |     121.19082 |     122.28986 |     136.70834 |     137.74667 |     140.72867 |     157.61183 |       0.91765 |      14.77613 |      14.79618 
    119.85674 |     121.32873 |     122.42645 |     136.77429 |     137.92867 |     140.88585 |     157.71010 |       0.91765 |      14.77613 |      14.79618 
    120.00657 |     121.45296 |     122.54915 |     136.84541 |     138.10110 |     141.02705 |     157.79231 |       0.91765 |      14.77613 |      14.79618 
    120.13831 |     121.55123 |     122.64570 |     136.91443 |     138.25270 |     141.13815 |     157.84349 |       0.91765 |      14.77613 |      14.79618 
    120.23889 |     121.61370 |     122.70628 |     136.96573 |     138.36845 |     141.20787 |     157.85329 |       0.91765 |      14.77294 |      14.79618 
    120.29707 |     121.63203 |     122.72259 |     136.98122 |     138.43541 |     141.22664 |     157.81320 |       0.91765 |      14.77294 |      14.79618 
    120.30914 |     121.61071 |     122.69920 |     136.95583 |     138.44930 |     141.19972 |     157.72829 |       0.91765 |      14.77294 |      14.79618 
    120.28269 |     121.55220 |     122.63865 |     136.88850 |     138.41885 |     141.13005 |     157.60301 |       0.91765 |      14.77294 |      14.79618 
    120.23875 |     121.48327 |     122.56794 |     136.79704 |     138.36829 |     141.04868 |     157.46475 |       0.91765 |      14.77294 |      14.79618 
    120.20510 |     121.44064 |     122.52407 |     136.71304 |     138.32956 |     140.99818 |     157.34991 |       0.91765 |      14.77294 |      14.79618 
    120.20256 |     121.42503 |     122.50766 |     136.63844 |     138.32664 |     140.97931 |     157.25507 |       0.91765 |      14.77294 |      14.79618 
    120.23701 |     121.43940 |     122.52163 |     136.57681 |     138.36629 |     140.99538 |     157.18010 |       0.91765 |      14.77294 |      14.79618 
    120.30069 |     121.45139 |     122.53326 |     136.49644 |     138.43956 |     141.00877 |     157.08626 |       0.91765 |      14.77294 |      14.79618 
    120.37822 |     121.44159 |     122.52293 |     136.37596 |     138.52878 |     140.99687 |     156.94867 |       0.91765 |      14.77294 |      14.79618 
    120.45392 |     121.41965 |     122.50031 |     136.22792 |     138.61591 |     140.97084 |     156.78169 |       0.91765 |      14.77294 |      14.79299 
    120.51790 |     121.39462 |     122.47446 |     136.06354 |     138.68953 |     140.94110 |     156.59854 |       0.91765 |      14.77294 |      14.79299 
    120.56783 |     121.37421 |     122.45316 |     135.89304 |     138.74698 |     140.91658 |     156.41141 |       0.91765 |      14.77294 |      14.79299 
    120.60719 |     121.36560 |     122.44363 |     135.72487 |     138.79228 |     140.90561 |     156.22920 |       0.91765 |      14.77294 |      14.79299 
    120.64222 |     121.36932 |     122.44639 |     135.56056 |     138.83260 |     140.90880 |     156.05203 |       0.91765 |      14.77294 |      14.79299 
    120.67862 |     121.38290 |     122.45900 |     135.39928 |     138.87448 |     140.92331 |     155.87794 |       0.91765 |      14.77294 |      14.79299 
    120.71977 |     121.40985 |     122.48495 |     135.24486 |     138.92184 |     140.95317 |     155.71167 |       0.91765 |      14.77294 |      14.79299 
    120.76682 |     121.45348 |     122.52765 |     135.09973 |     138.97597 |     141.00230 |     155.55524 |       0.91765 |      14.77294 |      14.79299 
    120.81937 |     121.49480 |     122.56796 |     134.94122 |     139.03645 |     141.04869 |     155.38231 |       0.91765 |      14.77294 |      14.79299 
    120.87573 |     121.52996 |     122.60194 |     134.76015 |     139.10132 |     141.08780 |     155.18214 |       0.91765 |      14.77294 |      14.79299 
    120.93349 |     121.55255 |     122.62322 |     134.53889 |     139.16779 |     141.11229 |     154.93233 |       0.91765 |      14.77294 |      14.78980 
    120.98994 |     121.55413 |     122.62327 |     134.26804 |     139.23274 |     141.11234 |     154.62506 |       0.91765 |      14.77294 |      14.78980 
    121.04201 |     121.53150 |     122.59885 |     133.94463 |     139.29266 |     141.08424 |     154.25813 |       0.91765 |      14.77294 |      14.78980 
    121.08600 |     121.49265 |     122.55804 |     133.56865 |     139.34328 |     141.03729 |     153.83376 |       0.91765 |      14.77294 |      14.78980 
    121.11723 |     121.42049 |     122.48357 |     133.11774 |     139.37921 |     140.95157 |     153.32889 |       0.91765 |      14.77294 |      14.78980 
    121.12785 |     121.28013 |     122.34022 |     132.50397 |     139.39143 |     140.78662 |     152.63106 |       0.91765 |      14.77294 |      14.78980 
    121.10745 |     121.04078 |     122.09698 |     131.68828 |     139.36797 |     140.50671 |     151.69580 |       0.91765 |      14.77294 |      14.78980 
    121.04520 |     120.68874 |     121.74009 |     130.64600 |     139.29633 |     140.09599 |     150.49495 |       0.91765 |      14.77294 |      14.78980 
    120.93135 |     120.22248 |     121.26801 |     129.37238 |     139.16531 |     139.55273 |     149.02461 |       0.91765 |      14.77294 |      14.78980 
    120.75993 |     119.66514 |     120.70411 |     127.90182 |     138.96805 |     138.90382 |     147.32797 |       0.91765 |      14.77294 |      14.78980 
    120.53120 |     119.05933 |     120.09138 |     126.30175 |     138.70483 |     138.19868 |     145.48553 |       0.91765 |      14.77294 |      14.78662 
    120.25115 |     118.44376 |     119.46882 |     124.63089 |     138.38255 |     137.48227 |     143.56635 |       0.91765 |      14.77294 |      14.78662 
    119.93139 |     117.87264 |     118.89108 |     122.98483 |     138.01459 |     136.81741 |     141.68312 |       0.91765 |      14.77294 |      14.78662 
    119.58794 |     117.38892 |     118.40144 |     121.45227 |     137.61934 |     136.25394 |     139.94234 |       0.91765 |      14.77294 |      14.78662 
    119.23502 |     116.99509 |     118.00235 |     120.04377 |     137.21323 |     135.79468 |     138.35794 |       0.91765 |      14.77294 |      14.78662 
    118.88170 |     116.66405 |     117.66642 |     118.71373 |     136.80663 |     135.40810 |     136.87892 |       0.91765 |      14.77294 |      14.78662 
    118.53217 |     116.36683 |     117.36438 |     117.40870 |     136.40439 |     135.06053 |     135.44562 |       0.91765 |      14.77294 |      14.78662 
    118.18774 |     116.09292 |     117.08560 |     116.09508 |     136.00803 |     134.73972 |     134.02280 |       0.91765 |      14.77294 |      14.78662 
    117.68728 |     115.78246 |     116.76814 |     114.24277 |     135.43211 |     134.37439 |     132.07733 |       0.91765 |      14.77294 |      14.78662 
    117.37223 |     115.66352 |     116.64484 |     113.13981 |     135.06955 |     134.23250 |     130.97809 |       0.91765 |      14.77294 |      14.78347 
    117.07687 |     115.60025 |     116.57726 |     112.10587 |     134.72966 |     134.15472 |     130.00017 |       0.91765 |      14.77294 |      14.78347 
    116.80301 |     115.57417 |     116.54673 |     111.10025 |     134.41451 |     134.11960 |     129.09828 |       0.91765 |      14.77294 |      14.78347 
    116.55103 |     115.57388 |     116.54173 |     110.09668 |     134.12454 |     134.11385 |     128.24510 |       0.91765 |      14.77294 |      14.78347 
    116.32095 |     115.59464 |     116.55745 |     109.08905 |     133.85977 |     134.13193 |     127.43272 |       0.91765 |      14.77294 |      14.78347 
    116.11317 |     115.63918 |     116.59663 |     108.07687 |     133.62065 |     134.17700 |     126.66978 |       0.91765 |      14.77294 |      14.78347 
    115.92945 |     115.71135 |     116.66312 |     107.07245 |     133.40924 |     134.25352 |     125.96342 |       0.91765 |      14.77294 |      14.78347 
    115.77499 |     115.84190 |     116.78791 |     106.15698 |     133.23149 |     134.39714 |     125.37809 |       0.91765 |      14.77294 |      14.78347 
    115.65995 |     116.09283 |     117.03355 |     105.49415 |     133.09909 |     134.67981 |     125.10064 |       0.91765 |      14.77294 |      14.78347 
    115.59342 |     116.45943 |     117.39526 |     105.07869 |     133.02254 |     135.09605 |     125.12753 |       0.91765 |      14.77294 |      14.78347 
    115.57849 |     116.89118 |     117.82207 |     104.80907 |     133.00536 |     135.58723 |     125.32746 |       0.91765 |      14.77294 |      14.78030 
    115.61202 |     117.32818 |     118.25365 |     104.59655 |     133.04395 |     136.08388 |     125.57001 |       0.91765 |      14.77294 |      14.78030 
    115.68391 |     117.76341 |     118.68300 |     104.48589 |     133.12668 |     136.57797 |     125.80138 |       0.91765 |      14.77294 |      14.78030 
    115.77924 |     118.17871 |     119.09192 |     104.47662 |     133.23637 |     137.04854 |     125.98592 |       0.91765 |      14.77294 |      14.78030 
    115.88289 |     118.56181 |     119.46822 |     104.57714 |     133.35565 |     137.48158 |     126.12102 |       0.91765 |      14.77294 |      14.78030 
    115.98515 |     118.91022 |     119.80953 |     104.77449 |     133.47333 |     137.87436 |     126.21368 |       0.91765 |      14.77294 |      14.78030 
    116.08550 |     119.23622 |     120.12836 |     105.04309 |     133.58882 |     138.24126 |     126.29544 |       0.91765 |      14.77294 |      14.78030 
    116.19170 |     119.55083 |     120.43587 |     105.35425 |     133.71103 |     138.59514 |     126.38495 |       0.91765 |      14.77294 |      14.78030 
    116.31541 |     119.86224 |     120.74034 |     105.68002 |     133.85339 |     138.94551 |     126.49429 |       0.91765 |      14.77294 |      14.78030 
    116.46746 |     120.17634 |     121.04772 |     106.00864 |     134.02837 |     139.29924 |     126.62516 |       0.91765 |      14.77294 |      14.78030 
    116.65454 |     120.49061 |     121.35543 |     106.32799 |     134.24365 |     139.65335 |     126.77564 |       0.91765 |      14.77294 |      14.77712 
    116.87800 |     120.79813 |     121.65651 |     106.63923 |     134.50081 |     139.99982 |     126.92553 |       0.91765 |      14.77294 |      14.77712 
    117.13471 |     121.09196 |     121.94395 |     106.96011 |     134.79622 |     140.33060 |     127.06030 |       0.91765 |      14.77294 |      14.77712 
    117.41914 |     121.35548 |     122.20111 |     107.28580 |     135.12354 |     140.62654 |     127.14356 |       0.91765 |      14.77294 |      14.77712 
    117.72410 |     121.56193 |     122.40108 |     107.58509 |     135.47447 |     140.85664 |     127.14922 |       0.91765 |      14.77294 |      14.77712 
    118.03864 |     121.67047 |     122.50290 |     107.87054 |     135.83644 |     140.97383 |     126.98480 |       0.91765 |      14.77294 |      14.77712 
    118.34859 |     121.66178 |     122.48734 |     108.09425 |     136.19313 |     140.95593 |     126.65392 |       0.91765 |      14.77294 |      14.77712 
    118.64153 |     121.56131 |     122.38021 |     108.22457 |     136.53023 |     140.83264 |     126.23108 |       0.91765 |      14.77294 |      14.77712 
    118.90976 |     121.41364 |     122.22643 |     108.27372 |     136.83891 |     140.65567 |     125.79946 |       0.91765 |      14.77294 |      14.77712 
    119.15042 |     121.26757 |     122.07512 |     108.28909 |     137.11586 |     140.48155 |     125.43002 |       0.91765 |      14.77294 |      14.77712 
    119.36347 |     121.13516 |     121.93837 |     108.28706 |     137.36104 |     140.32417 |     125.13033 |       0.91765 |      14.77294 |      14.77392 
    119.55050 |     121.04237 |     121.84222 |     108.28677 |     137.57626 |     140.21353 |     124.92850 |       0.91765 |      14.77294 |      14.77392 
    119.71195 |     120.96879 |     121.76606 |     108.28285 |     137.76205 |     140.12589 |     124.78162 |       0.91765 |      14.77294 |      14.77392 
    119.84621 |     120.89255 |     121.68781 |     108.25521 |     137.91655 |     140.03583 |     124.65301 |       0.91765 |      14.77294 |      14.77392 
    119.95061 |     120.79726 |     121.59098 |     108.18645 |     138.03671 |     139.92441 |     124.51569 |       0.91765 |      14.77294 |      14.77392 
    120.02297 |     120.67438 |     121.46699 |     108.06121 |     138.11998 |     139.78172 |     124.35526 |       0.91765 |      14.77294 |      14.77392 
    120.06296 |     120.51766 |     121.30961 |     107.86309 |     138.16599 |     139.60060 |     124.16291 |       0.91765 |      14.77294 |      14.77392 
    120.07259 |     120.33385 |     121.12562 |     107.59463 |     138.17708 |     139.38889 |     123.94536 |       0.91765 |      14.77294 |      14.77392 
    120.05578 |     120.12596 |     120.91809 |     107.26095 |     138.15773 |     139.15005 |     123.70465 |       0.91765 |      14.77294 |      14.77392 
    120.01703 |     119.89884 |     120.69184 |     106.87717 |     138.11313 |     138.88969 |     123.44506 |       0.91765 |      14.77294 |      14.77392 
    119.96038 |     119.65390 |     120.44825 |     106.45274 |     138.04794 |     138.60938 |     123.16679 |       0.91765 |      14.76974 |      14.77392 
    119.88863 |     119.39158 |     120.18771 |     105.99035 |     137.96538 |     138.30956 |     122.86976 |       0.91765 |      14.76974 |      14.77392 
    119.80315 |     119.11092 |     119.90921 |     105.48944 |     137.86700 |     137.98906 |     122.55297 |       0.91765 |      14.76974 |      14.77392 
    119.70411 |     118.80847 |     119.60928 |     104.94749 |     137.75304 |     137.64391 |     122.21277 |       0.91765 |      14.76974 |      14.77392 
    119.59065 |     118.47952 |     119.28310 |     104.36248 |     137.62247 |     137.26855 |     121.84399 |       0.91765 |      14.76974 |      14.77392 
    119.46136 |     118.13038 |     118.93705 |     103.74220 |     137.47368 |     136.87032 |     121.45493 |       0.91765 |      14.76974 |      14.77392 
    119.31474 |     117.76125 |     118.57129 |     103.09805 |     137.30496 |     136.44942 |     121.04574 |       0.91765 |      14.76974 |      14.77392 
    119.14945 |     117.37465 |     118.18831 |     102.44596 |     137.11475 |     136.00868 |     120.61926 |       0.91765 |      14.76974 |      14.77392 
    118.96437 |     116.97700 |     117.79453 |     101.81131 |     136.90176 |     135.55553 |     120.18210 |       0.91765 |      14.76974 |      14.77392 
    118.75887 |     116.58011 |     117.40176 |     101.22204 |     136.66527 |     135.10355 |     119.74709 |       0.91765 |      14.76974 |      14.77392 
    118.53281 |     116.18801 |     117.01400 |     100.68406 |     136.40512 |     134.65732 |     119.31921 |       0.91765 |      14.76656 |      14.77392 
    118.28598 |     115.79603 |     116.62648 |     100.21183 |     136.12108 |     134.21136 |     118.88760 |       0.91765 |      14.76656 |      14.77392 
    118.01776 |     115.41042 |     116.24538 |      99.80518 |     135.81242 |     133.77280 |     118.46139 |       0.91765 |      14.76656 |      14.77392 
    117.72838 |     115.02621 |     115.86565 |      99.43892 |     135.47940 |     133.33583 |     118.03938 |       0.91765 |      14.76656 |      14.77392 
    117.42094 |     114.63940 |     115.48325 |      99.08769 |     135.12561 |     132.89575 |     117.62090 |       0.91765 |      14.76656 |      14.77392 
    117.10184 |     114.25644 |     115.10466 |      98.73495 |     134.75841 |     132.46008 |     117.21407 |       0.91765 |      14.76656 |      14.77392 
    116.77906 |     113.88684 |     114.73947 |      98.38153 |     134.38695 |     132.03983 |     116.82470 |       0.91765 |      14.76656 |      14.77392 
    116.45885 |     113.54532 |     114.40254 |      98.03533 |     134.01845 |     131.65210 |     116.46643 |       0.91765 |      14.76656 |      14.77392 
    116.14381 |     113.21639 |     114.07827 |      97.70666 |     133.65591 |     131.27893 |     116.11255 |       0.91765 |      14.76656 |      14.77392 
    115.83282 |     112.89941 |     113.76601 |      97.42530 |     133.29803 |     130.91960 |     115.75256 |       0.91765 |      14.76656 |      14.77392 
    115.52289 |     112.59332 |     113.46461 |      97.18113 |     132.94138 |     130.57275 |     115.38775 |       0.91765 |      14.76340 |      14.77392 
    115.21126 |     112.29656 |     113.17247 |      96.97760 |     132.58275 |     130.23656 |     115.01743 |       0.91765 |      14.76340 |      14.77392 
    114.89639 |     112.01456 |     112.89500 |      96.85712 |     132.22040 |     129.91725 |     114.64139 |       0.91765 |      14.76340 |      14.77392 
    114.57819 |     111.74449 |     112.62923 |      96.82516 |     131.85423 |     129.61140 |     114.25759 |       0.91765 |      14.76340 |      14.77392 
    114.25797 |     111.50258 |     112.39138 |      96.88731 |     131.48573 |     129.33769 |     113.89233 |       0.91765 |      14.76340 |      14.77392 
    113.93829 |     111.29359 |     112.18616 |      97.01503 |     131.11784 |     129.10153 |     113.56187 |       0.91765 |      14.76340 |      14.77392 
    113.62267 |     111.12195 |     112.01794 |      97.17413 |     130.75464 |     128.90794 |     113.28139 |       0.91765 |      14.76340 |      14.77392 
    113.31507 |     110.98932 |     111.88837 |      97.34013 |     130.40067 |     128.75885 |     113.05867 |       0.91765 |      14.76340 |      14.77392 
    113.01936 |     110.89772 |     111.79949 |      97.50437 |     130.06036 |     128.65657 |     112.89796 |       0.91765 |      14.76340 |      14.77392 
    112.73979 |     110.85679 |     111.76100 |      97.65633 |     129.73863 |     128.61227 |     112.81275 |       0.91765 |      14.76340 |      14.77392 
    112.48151 |     110.84969 |     111.75603 |      97.77308 |     129.44141 |     128.60655 |     112.78240 |       0.91765 |      14.76026 |      14.77392 
    112.24843 |     110.86398 |     111.77217 |      97.85960 |     129.17319 |     128.62512 |     112.78712 |       0.91765 |      14.76026 |      14.77392 
    112.04243 |     110.89079 |     111.80061 |      97.92648 |     128.93614 |     128.65784 |     112.81109 |       0.91765 |      14.76026 |      14.77392 
    111.86347 |     110.92745 |     111.83875 |      97.98633 |     128.73019 |     128.70175 |     112.84708 |       0.91765 |      14.76026 |      14.77392 
    111.71044 |     110.97116 |     111.88383 |      98.04480 |     128.55408 |     128.75362 |     112.89034 |       0.91765 |      14.76026 |      14.77392 
    111.58171 |     111.02249 |     111.93644 |      98.10641 |     128.40594 |     128.81416 |     112.94109 |       0.91765 |      14.76026 |      14.77392 
    111.47547 |     111.08410 |     111.99924 |      98.17468 |     128.28369 |     128.88643 |     113.00247 |       0.91765 |      14.76026 |      14.77392 
    111.38993 |     111.15626 |     112.07250 |      98.24911 |     128.18524 |     128.97073 |     113.07459 |       0.91765 |      14.76026 |      14.77392 
    111.32343 |     111.23961 |     112.15686 |      98.32940 |     128.10872 |     129.06781 |     113.15827 |       0.91765 |      14.76026 |      14.77392 
    111.27447 |     111.33445 |     112.25259 |      98.41507 |     128.05237 |     129.17799 |     113.25405 |       0.91765 |      14.76026 |      14.77392 
    111.24177 |     111.43956 |     112.35848 |      98.50488 |     128.01474 |     129.29984 |     113.36113 |       0.91765 |      14.75712 |      14.77392 
    111.22434 |     111.55635 |     112.47593 |      98.60049 |     127.99469 |     129.43500 |     113.48203 |       0.91765 |      14.75712 |      14.77392 
    111.22151 |     111.68552 |     112.60564 |      98.70256 |     127.99143 |     129.58426 |     113.61797 |       0.91765 |      14.75712 |      14.77392 
    111.23291 |     111.82701 |     112.74754 |      98.81156 |     128.00455 |     129.74756 |     113.77008 |       0.91765 |      14.75712 |      14.77392 
    111.25842 |     111.98225 |     112.90305 |      98.92904 |     128.03391 |     129.92653 |     113.94108 |       0.91765 |      14.75712 |      14.77392 
