kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     71.59644 |      72.58337 |      73.15650 |      86.73615 |      82.39172 |      84.18700 |     100.08920 |       1.00000 |      14.84835 |      14.86539 | 
     71.63969 |      72.61948 |      73.19350 |      86.76952 |      82.44148 |      84.22958 |     100.13366 |       1.00000 |      14.84835 |      14.86539 | 
     71.68256 |      72.65403 |      73.22891 |      86.80071 |      82.49082 |      84.27032 |     100.17626 |       1.00000 |      14.84835 |      14.86539 | 
     71.72507 |      72.68707 |      73.26281 |      86.82996 |      82.53973 |      84.30934 |     100.21713 |       1.00000 |      14.84491 |      14.86539 | 
     71.76720 |      72.71870 |      73.29530 |      86.85753 |      82.58823 |      84.34673 |     100.25646 |       1.00000 |      14.84491 |      14.86539 | 
     71.80894 |      72.74903 |      73.32649 |      86.88369 |      82.63626 |      84.38263 |     100.29443 |       1.00000 |      14.84491 |      14.86539 | 
     71.85032 |      72.77808 |      73.35640 |      86.90855 |      82.68388 |      84.41704 |     100.33112 |       1.00000 |      14.84491 |      14.86539 | 
     71.89131 |      72.80589 |      73.38508 |      86.93224 |      82.73105 |      84.45005 |     100.36662 |       1.00000 |      14.84491 |      14.86539 | 
     71.93190 |      72.83252 |      73.41256 |      86.95480 |      82.77776 |      84.48167 |     100.40096 |       1.00000 |      14.84491 |      14.86539 | 
     71.97207 |      72.85793 |      73.43884 |      86.97626 |      82.82398 |      84.51190 |     100.43414 |       1.00000 |      14.84491 |      14.86539 | 
     72.01180 |      72.88217 |      73.46393 |      86.99664 |      82.86970 |      84.54078 |     100.46620 |       1.00000 |      14.84491 |      14.86539 | 
     72.05104 |      72.90522 |      73.48783 |      87.01599 |      82.91486 |      84.56829 |     100.49715 |       1.00000 |      14.84491 |      14.86539 | 
     72.08979 |      72.92638 |      73.50983 |      87.03329 |      82.95945 |      84.59361 |     100.52655 |       1.00000 |      14.84491 |      14.86539 | 
     72.12799 |      72.94664 |      73.53095 |      87.05032 |      83.00341 |      84.61791 |     100.55527 |       1.00000 |      14.84491 |      14.86539 | 
     72.16562 |      72.96608 |      73.55125 |      87.06694 |      83.04671 |      84.64127 |     100.58331 |       1.00000 |      14.84491 |      14.86539 | 
     72.20265 |      72.98508 |      73.57111 |      87.08422 |      83.08933 |      84.66413 |     100.61128 |       1.00000 |      14.84491 |      14.86539 | 
     72.23907 |      73.00380 |      73.59069 |      87.10229 |      83.13125 |      84.68665 |     100.63930 |       1.00000 |      14.84491 |      14.86539 | 
     72.27486 |      73.02216 |      73.60992 |      87.12070 |      83.17243 |      84.70879 |     100.66721 |       1.00000 |      14.84491 |      14.86539 | 
     72.31001 |      73.04100 |      73.62963 |      87.14056 |      83.21288 |      84.73148 |     100.69601 |       1.00000 |      14.84491 |      14.86539 | 
     72.34452 |      73.06033 |      73.64986 |      87.16171 |      83.25259 |      84.75475 |     100.72570 |       1.00000 |      14.84491 |      14.86539 | 
     72.37841 |      73.07989 |      73.67030 |      87.18432 |      83.29159 |      84.77827 |     100.75597 |       1.00000 |      14.84491 |      14.86539 | 
     72.41171 |      73.09991 |      73.69122 |      87.20876 |      83.32990 |      84.80235 |     100.78710 |       1.00000 |      14.84491 |      14.86539 | 
     72.44446 |      73.12063 |      73.71285 |      87.23544 |      83.36760 |      84.82724 |     100.81937 |       1.00000 |      14.84491 |      14.86539 | 
     72.47668 |      73.14210 |      73.73524 |      87.26427 |      83.40468 |      84.85301 |     100.85282 |       1.00000 |      14.84146 |      14.86539 | 
     72.50842 |      73.16441 |      73.75848 |      87.29515 |      83.44121 |      84.87975 |     100.88744 |       1.00000 |      14.84146 |      14.86539 | 
     72.53972 |      73.18743 |      73.78243 |      87.32763 |      83.47722 |      84.90731 |     100.92310 |       1.00000 |      14.84146 |      14.86539 | 
     72.57059 |      73.21130 |      73.80724 |      87.36175 |      83.51275 |      84.93586 |     100.95982 |       1.00000 |      14.84146 |      14.86539 | 
     72.60110 |      73.23601 |      73.83289 |      87.39724 |      83.54785 |      84.96537 |     100.99747 |       1.00000 |      14.84146 |      14.86539 | 
     72.63126 |      73.26147 |      73.85930 |      87.43387 |      83.58256 |      84.99577 |     101.03596 |       1.00000 |      14.84146 |      14.86539 | 
     72.66109 |      73.28773 |      73.88650 |      87.47146 |      83.61690 |      85.02706 |     101.07520 |       1.00000 |      14.84146 |      14.86539 | 
     72.69064 |      73.31458 |      73.91431 |      87.50958 |      83.65089 |      85.05907 |     101.11497 |       1.00000 |      14.84146 |      14.86539 | 
     72.71991 |      73.34209 |      73.94277 |      87.54832 |      83.68458 |      85.09182 |     101.15531 |       1.00000 |      14.84146 |      14.86539 | 
     72.74893 |      73.37019 |      73.97183 |      87.58754 |      83.71798 |      85.12527 |     101.19614 |       1.00000 |      14.84146 |      14.86539 | 
     72.77773 |      73.39882 |      74.00141 |      87.62702 |      83.75111 |      85.15930 |     101.23731 |       1.00000 |      14.84146 |      14.86539 | 
     72.80630 |      73.42793 |      74.03148 |      87.66671 |      83.78400 |      85.19391 |     101.27880 |       1.00000 |      14.84146 |      14.86539 | 
     72.83466 |      73.45749 |      74.06200 |      87.70655 |      83.81663 |      85.22903 |     101.32056 |       1.00000 |      14.84146 |      14.86539 | 
     72.86282 |      73.48746 |      74.09293 |      87.74648 |      83.84904 |      85.26462 |     101.36253 |       1.00000 |      14.84146 |      14.86539 | 
     72.89082 |      73.51782 |      74.12424 |      87.78645 |      83.88126 |      85.30067 |     101.40469 |       1.00000 |      14.84146 |      14.86539 | 
     72.91866 |      73.54852 |      74.15591 |      87.82647 |      83.91330 |      85.33710 |     101.44703 |       1.00000 |      14.84146 |      14.86539 | 
     72.94636 |      73.57960 |      74.18793 |      87.86655 |      83.94518 |      85.37395 |     101.48954 |       1.00000 |      14.84146 |      14.86539 | 
     72.97393 |      73.61096 |      74.22027 |      87.90662 |      83.97691 |      85.41116 |     101.53222 |       1.00000 |      14.84146 |      14.86539 | 
     73.00139 |      73.64271 |      74.25297 |      87.94687 |      84.00850 |      85.44879 |     101.57512 |       1.00000 |      14.84146 |      14.86539 | 
     73.02877 |      73.67486 |      74.28609 |      87.98738 |      84.04001 |      85.48690 |     101.61835 |       1.00000 |      14.84146 |      14.86539 | 
     73.05611 |      73.70741 |      74.31960 |      88.02818 |      84.07148 |      85.52547 |     101.66189 |       1.00000 |      14.84146 |      14.86194 | 
     73.08347 |      73.74039 |      74.35353 |      88.06931 |      84.10295 |      85.56452 |     101.70583 |       1.00000 |      14.84146 |      14.86194 | 
     73.11084 |      73.77380 |      74.38792 |      88.11080 |      84.13445 |      85.60409 |     101.75016 |       1.00000 |      14.84146 |      14.86194 | 
     73.13829 |      73.80766 |      74.42274 |      88.15266 |      84.16605 |      85.64417 |     101.79493 |       1.00000 |      14.84146 |      14.86194 | 
     73.16586 |      73.84198 |      74.45803 |      88.19492 |      84.19778 |      85.68477 |     101.84016 |       1.00000 |      14.84146 |      14.86194 | 
     73.19360 |      73.87676 |      74.49377 |      88.23759 |      84.22970 |      85.72590 |     101.88587 |       1.00000 |      14.84146 |      14.86194 | 
     73.22155 |      73.91200 |      74.52998 |      88.28070 |      84.26186 |      85.76758 |     101.93209 |       1.00000 |      14.84146 |      14.86194 | 
     73.24975 |      73.94770 |      74.56665 |      88.32426 |      84.29430 |      85.80978 |     101.97886 |       1.00000 |      14.84146 |      14.86194 | 
     73.27824 |      73.98390 |      74.60383 |      88.36824 |      84.32709 |      85.85256 |     102.02614 |       1.00000 |      14.84146 |      14.86194 | 
     73.30705 |      74.02056 |      74.64146 |      88.41269 |      84.36025 |      85.89587 |     102.07397 |       1.00000 |      14.84146 |      14.86194 | 
     73.33622 |      74.05770 |      74.67958 |      88.45760 |      84.39381 |      85.93973 |     102.12238 |       1.00000 |      14.84146 |      14.86194 | 
     73.36578 |      74.09531 |      74.71816 |      88.50294 |      84.42784 |      85.98412 |     102.17132 |       1.00000 |      14.84146 |      14.86194 | 
     73.39576 |      74.13339 |      74.75723 |      88.54874 |      84.46233 |      86.02908 |     102.22081 |       1.00000 |      14.84146 |      14.86194 | 
     73.42618 |      74.17191 |      74.79671 |      88.59501 |      84.49734 |      86.07452 |     102.27087 |       1.00000 |      14.84146 |      14.86194 | 
     73.45705 |      74.21087 |      74.83666 |      88.64168 |      84.53286 |      86.12050 |     102.32145 |       1.00000 |      14.84146 |      14.86194 | 
     73.48839 |      74.25026 |      74.87704 |      88.68876 |      84.56893 |      86.16696 |     102.37255 |       1.00000 |      14.84146 |      14.86194 | 
     73.52022 |      74.29008 |      74.91784 |      88.73624 |      84.60556 |      86.21392 |     102.42417 |       1.00000 |      14.84146 |      14.86194 | 
     73.55255 |      74.33029 |      74.95904 |      88.78407 |      84.64277 |      86.26132 |     102.47626 |       1.00000 |      14.84146 |      14.86194 | 
     73.58539 |      74.37086 |      75.00059 |      88.83218 |      84.68056 |      86.30914 |     102.52878 |       1.00000 |      14.84146 |      14.86194 | 
     73.61871 |      74.41183 |      75.04253 |      88.88065 |      84.71890 |      86.35741 |     102.58175 |       1.00000 |      14.84146 |      14.86194 | 
     73.65253 |      74.45313 |      75.08484 |      88.92943 |      84.75782 |      86.40610 |     102.63514 |       1.00000 |      14.84146 |      14.85849 | 
     73.68684 |      74.49482 |      75.12752 |      88.97855 |      84.79730 |      86.45520 |     102.68896 |       1.00000 |      14.84146 |      14.85849 | 
     73.72163 |      74.53684 |      75.17053 |      89.02797 |      84.83733 |      86.50471 |     102.74319 |       1.00000 |      14.84146 |      14.85849 | 
     73.75688 |      74.57922 |      75.21388 |      89.07768 |      84.87791 |      86.55460 |     102.79779 |       1.00000 |      14.84146 |      14.85849 | 
     73.79262 |      74.62189 |      75.25755 |      89.12765 |      84.91903 |      86.60485 |     102.85275 |       1.00000 |      14.84146 |      14.85849 | 
     73.82881 |      74.66504 |      75.30170 |      89.17786 |      84.96068 |      86.65565 |     102.90802 |       1.00000 |      14.84146 |      14.85849 | 
     73.86545 |      74.70865 |      75.34629 |      89.22832 |      85.00285 |      86.70697 |     102.96362 |       1.00000 |      14.84146 |      14.85849 | 
     73.90251 |      74.75249 |      75.39113 |      89.27901 |      85.04549 |      86.75857 |     103.01950 |       1.00000 |      14.84146 |      14.85849 | 
     73.94002 |      74.79655 |      75.43620 |      89.32988 |      85.08865 |      86.81042 |     103.07564 |       1.00000 |      14.84146 |      14.85849 | 
     73.97791 |      74.84088 |      75.48151 |      89.38092 |      85.13226 |      86.86258 |     103.13203 |       1.00000 |      14.84146 |      14.85849 | 
     74.01620 |      74.88541 |      75.52705 |      89.43211 |      85.17633 |      86.91497 |     103.18863 |       1.00000 |      14.84146 |      14.85849 | 
     74.05489 |      74.93015 |      75.57278 |      89.48338 |      85.22084 |      86.96761 |     103.24541 |       1.00000 |      14.84146 |      14.85849 | 
     74.09393 |      74.97507 |      75.61870 |      89.53477 |      85.26578 |      87.02045 |     103.30238 |       1.00000 |      14.84146 |      14.85849 | 
     74.13334 |      75.02020 |      75.66482 |      89.58622 |      85.31113 |      87.07352 |     103.35950 |       1.00000 |      14.84146 |      14.85849 | 
     74.17309 |      75.06544 |      75.71107 |      89.63772 |      85.35686 |      87.12674 |     103.41674 |       1.00000 |      14.84146 |      14.85849 | 
     74.21317 |      75.11087 |      75.75748 |      89.68928 |      85.40300 |      87.18016 |     103.47412 |       1.00000 |      14.84146 |      14.85849 | 
     74.25355 |      75.15646 |      75.80407 |      89.74085 |      85.44946 |      87.23376 |     103.53158 |       1.00000 |      14.84146 |      14.85849 | 
     74.29422 |      75.20217 |      75.85078 |      89.79247 |      85.49626 |      87.28753 |     103.58916 |       1.00000 |      14.84146 |      14.85849 | 
     74.33518 |      75.24802 |      75.89763 |      89.84410 |      85.54340 |      87.34144 |     103.64681 |       1.00000 |      14.84146 |      14.85849 | 
     74.37641 |      75.29401 |      75.94463 |      89.89574 |      85.59085 |      87.39552 |     103.70455 |       1.00000 |      14.84146 |      14.85849 | 
     74.41791 |      75.34011 |      75.99171 |      89.94749 |      85.63860 |      87.44970 |     103.76247 |       1.00000 |      14.84146 |      14.85504 | 
     74.45966 |      75.38625 |      76.03884 |      89.99925 |      85.68665 |      87.50394 |     103.82049 |       1.00000 |      14.84146 |      14.85504 | 
     74.50164 |      75.43246 |      76.08606 |      90.05105 |      85.73496 |      87.55828 |     103.87855 |       1.00000 |      14.84146 |      14.85504 | 
     74.54383 |      75.47872 |      76.13331 |      90.10275 |      85.78351 |      87.61265 |     103.93659 |       1.00000 |      14.84146 |      14.85504 | 
     74.58621 |      75.52499 |      76.18057 |      90.15428 |      85.83228 |      87.66705 |     103.99452 |       1.00000 |      14.84146 |      14.85504 | 
     74.62878 |      75.57133 |      76.22790 |      90.20560 |      85.88126 |      87.72150 |     104.05233 |       1.00000 |      14.84146 |      14.85504 | 
     74.67147 |      75.61779 |      76.27536 |      90.25666 |      85.93040 |      87.77612 |     104.10986 |       1.00000 |      14.84146 |      14.85504 | 
     74.71430 |      75.66430 |      76.32286 |      90.30740 |      85.97968 |      87.83079 |     104.16706 |       1.00000 |      14.84146 |      14.85504 | 
     74.75725 |      75.71080 |      76.37036 |      90.35796 |      86.02911 |      87.88545 |     104.22408 |       1.00000 |      14.84146 |      14.85504 | 
     74.80030 |      75.75727 |      76.41782 |      90.40809 |      86.07865 |      87.94006 |     104.28067 |       1.00000 |      14.84146 |      14.85504 | 
     74.84347 |      75.80379 |      76.46533 |      90.45824 |      86.12833 |      87.99474 |     104.33730 |       1.00000 |      14.84146 |      14.85504 | 
     74.88676 |      75.85039 |      76.51292 |      90.50838 |      86.17815 |      88.04950 |     104.39397 |       1.00000 |      14.84146 |      14.85504 | 
     74.93021 |      75.89706 |      76.56059 |      90.55858 |      86.22815 |      88.10436 |     104.45071 |       1.00000 |      14.84146 |      14.85504 | 
     74.97384 |      75.94392 |      76.60844 |      90.60898 |      86.27836 |      88.15942 |     104.50770 |       1.00000 |      14.84146 |      14.85504 | 
     75.01767 |      75.99083 |      76.65635 |      90.65944 |      86.32880 |      88.21455 |     104.56478 |       1.00000 |      14.84146 |      14.85504 | 
     75.06174 |      76.03795 |      76.70446 |      90.71021 |      86.37951 |      88.26992 |     104.62222 |       1.00000 |      14.84146 |      14.85504 | 
     75.10606 |      76.08521 |      76.75272 |      90.76116 |      86.43051 |      88.32545 |     104.67993 |       1.00000 |      14.84146 |      14.85504 | 
     75.15065 |      76.13264 |      76.80116 |      90.81245 |      86.48183 |      88.38120 |     104.73805 |       1.00000 |      14.84146 |      14.85504 | 
     75.19553 |      76.18024 |      76.84975 |      90.86402 |      86.53347 |      88.43713 |     104.79654 |       1.00000 |      14.84146 |      14.85504 | 
     75.24071 |      76.23161 |      76.90215 |      90.91981 |      86.58546 |      88.49742 |     104.85973 |       1.00000 |      14.84146 |      14.85504 | 
     75.28622 |      76.28304 |      76.95462 |      90.97570 |      86.63784 |      88.55780 |     104.92317 |       1.00000 |      14.84146 |      14.85159 | 
     75.33211 |      76.33452 |      77.00713 |      91.03167 |      86.69064 |      88.61823 |     104.98682 |       1.00000 |      14.84146 |      14.85159 | 
     75.37837 |      76.38594 |      77.05959 |      91.08762 |      86.74388 |      88.67860 |     105.05058 |       1.00000 |      14.84146 |      14.85159 | 
     75.42502 |      76.43739 |      77.11207 |      91.14366 |      86.79756 |      88.73899 |     105.11451 |       1.00000 |      14.84146 |      14.85159 | 
     75.47204 |      76.48882 |      77.16453 |      91.19979 |      86.85168 |      88.79936 |     105.17859 |       1.00000 |      14.84146 |      14.85159 | 
     75.51942 |      76.54021 |      77.21696 |      91.25596 |      86.90620 |      88.85969 |     105.24277 |       1.00000 |      14.84146 |      14.85159 | 
     75.56714 |      76.59155 |      77.26933 |      91.31214 |      86.96111 |      88.91996 |     105.30703 |       1.00000 |      14.84146 |      14.85159 | 
     75.61517 |      76.64281 |      77.32162 |      91.36829 |      87.01639 |      88.98013 |     105.37133 |       1.00000 |      14.84146 |      14.85159 | 
     75.66349 |      76.69400 |      77.37385 |      91.42442 |      87.07199 |      89.04024 |     105.43565 |       1.00000 |      14.84146 |      14.85159 | 
     75.71208 |      76.74509 |      77.42596 |      91.48045 |      87.12791 |      89.10022 |     105.49993 |       1.00000 |      14.84146 |      14.85159 | 
     75.76092 |      76.79605 |      77.47797 |      91.53638 |      87.18411 |      89.16005 |     105.56416 |       1.00000 |      14.84146 |      14.85159 | 
     75.80997 |      76.84687 |      77.52982 |      91.59219 |      87.24056 |      89.21973 |     105.62832 |       1.00000 |      14.84146 |      14.85159 | 
     75.85922 |      76.89756 |      77.58154 |      91.64785 |      87.29723 |      89.27925 |     105.69235 |       1.00000 |      14.84146 |      14.85159 | 
     75.90864 |      76.94811 |      77.63313 |      91.70334 |      87.35410 |      89.33861 |     105.75626 |       1.00000 |      14.84146 |      14.85159 | 
     75.95820 |      76.99853 |      77.68456 |      91.75861 |      87.41114 |      89.39780 |     105.81998 |       1.00000 |      14.84146 |      14.85159 | 
     76.00789 |      77.04876 |      77.73582 |      91.81367 |      87.46832 |      89.45679 |     105.88351 |       1.00000 |      14.84146 |      14.85159 | 
     76.05769 |      77.09879 |      77.78689 |      91.86845 |      87.52563 |      89.51556 |     105.94681 |       1.00000 |      14.84146 |      14.85159 | 
     76.10757 |      77.14865 |      77.83779 |      91.92298 |      87.58304 |      89.57413 |     106.00986 |       1.00000 |      14.84146 |      14.85159 | 
     76.15754 |      77.19830 |      77.88847 |      91.97722 |      87.64053 |      89.63245 |     106.07264 |       1.00000 |      14.84146 |      14.85159 | 
     76.20756 |      77.24776 |      77.93896 |      92.03114 |      87.69810 |      89.69055 |     106.13512 |       1.00000 |      14.84146 |      14.85159 | 
     76.25764 |      77.29702 |      77.98924 |      92.08474 |      87.75573 |      89.74842 |     106.19730 |       1.00000 |      14.84146 |      14.84813 | 
     76.30776 |      77.34605 |      78.03931 |      92.13802 |      87.81341 |      89.80603 |     106.25916 |       1.00000 |      14.84146 |      14.84813 | 
     76.35789 |      77.39487 |      78.08915 |      92.19094 |      87.87109 |      89.86340 |     106.32068 |       1.00000 |      14.84146 |      14.84813 | 
     76.40801 |      77.44346 |      78.13876 |      92.24350 |      87.92877 |      89.92049 |     106.38184 |       1.00000 |      14.84146 |      14.84813 | 
     76.45814 |      77.49181 |      78.18814 |      92.29568 |      87.98646 |      89.97731 |     106.44262 |       1.00000 |      14.84146 |      14.84813 | 
     76.50825 |      77.53989 |      78.23724 |      92.34747 |      88.04412 |      90.03382 |     106.50301 |       1.00000 |      14.84146 |      14.84813 | 
     76.55831 |      77.58772 |      78.28610 |      92.39886 |      88.10174 |      90.09004 |     106.56300 |       1.00000 |      14.84146 |      14.84813 | 
     76.60833 |      77.63528 |      78.33469 |      92.44983 |      88.15929 |      90.14597 |     106.62257 |       1.00000 |      14.84146 |      14.84813 | 
     76.65828 |      77.68255 |      78.38300 |      92.50040 |      88.21677 |      90.20154 |     106.68172 |       1.00000 |      14.84146 |      14.84813 | 
     76.70814 |      77.72955 |      78.43102 |      92.55056 |      88.27415 |      90.25681 |     106.74048 |       1.00000 |      14.84146 |      14.84813 | 
     76.75789 |      77.77629 |      78.47878 |      92.60033 |      88.33141 |      90.31178 |     106.79882 |       1.00000 |      14.84146 |      14.84813 | 
     76.80753 |      77.82272 |      78.52625 |      92.64972 |      88.38853 |      90.36639 |     106.85674 |       1.00000 |      14.84146 |      14.84813 | 
     76.85705 |      77.86890 |      78.57344 |      92.69874 |      88.44551 |      90.42071 |     106.91428 |       1.00000 |      14.84146 |      14.84813 | 
     76.90643 |      77.91477 |      78.62034 |      92.74736 |      88.50234 |      90.47467 |     106.97141 |       1.00000 |      14.84146 |      14.84813 | 
     76.95567 |      77.96037 |      78.66695 |      92.79558 |      88.55900 |      90.52832 |     107.02811 |       1.00000 |      14.84146 |      14.84813 | 
     77.00475 |      78.00564 |      78.71326 |      92.84338 |      88.61548 |      90.58160 |     107.08441 |       1.00000 |      14.84146 |      14.84813 | 
     77.05367 |      78.05058 |      78.75922 |      92.89077 |      88.67178 |      90.63450 |     107.14028 |       1.00000 |      14.84146 |      14.84813 | 
     77.10239 |      78.09521 |      78.80488 |      92.93774 |      88.72785 |      90.68704 |     107.19574 |       1.00000 |      14.84146 |      14.84813 | 
     77.15093 |      78.13952 |      78.85020 |      92.98431 |      88.78371 |      90.73920 |     107.25079 |       1.00000 |      14.84146 |      14.84813 | 
     77.19928 |      78.18347 |      78.89518 |      93.03048 |      88.83935 |      90.79095 |     107.30543 |       1.00000 |      14.84146 |      14.84813 | 
     77.24743 |      78.22710 |      78.93983 |      93.07624 |      88.89476 |      90.84234 |     107.35966 |       1.00000 |      14.84146 |      14.84467 | 
     77.29535 |      78.27036 |      78.98412 |      93.12160 |      88.94991 |      90.89330 |     107.41348 |       1.00000 |      14.84146 |      14.84467 | 
     77.34306 |      78.31329 |      79.02807 |      93.16656 |      89.00481 |      90.94388 |     107.46690 |       1.00000 |      14.84146 |      14.84467 | 
     77.39056 |      78.35585 |      79.07165 |      93.21114 |      89.05947 |      90.99403 |     107.51994 |       1.00000 |      14.84146 |      14.84467 | 
     77.43786 |      78.39807 |      79.11489 |      93.25534 |      89.11390 |      91.04380 |     107.57257 |       1.00000 |      14.84146 |      14.84467 | 
     77.48492 |      78.43993 |      79.15777 |      93.29914 |      89.16806 |      91.09314 |     107.62480 |       1.00000 |      14.84146 |      14.84467 | 
     77.53176 |      78.48138 |      79.20024 |      93.34254 |      89.22196 |      91.14201 |     107.67663 |       1.00000 |      14.84146 |      14.84467 | 
     77.57837 |      78.52247 |      79.24236 |      93.38556 |      89.27560 |      91.19048 |     107.72806 |       1.00000 |      14.84146 |      14.84467 | 
     77.62475 |      78.56319 |      79.28410 |      93.42819 |      89.32896 |      91.23851 |     107.77908 |       1.00000 |      14.84146 |      14.84467 | 
     77.67088 |      78.60355 |      79.32547 |      93.47050 |      89.38205 |      91.28613 |     107.82974 |       1.00000 |      14.84146 |      14.84467 | 
     77.71674 |      78.64351 |      79.36646 |      93.51241 |      89.43484 |      91.33329 |     107.88000 |       1.00000 |      14.84146 |      14.84467 | 
     77.76235 |      78.68310 |      79.40706 |      93.55394 |      89.48732 |      91.38001 |     107.92986 |       1.00000 |      14.84146 |      14.84467 | 
     77.80771 |      78.72231 |      79.44729 |      93.59510 |      89.53951 |      91.42631 |     107.97932 |       1.00000 |      14.84146 |      14.84467 | 
     77.85279 |      78.76110 |      79.48711 |      93.63584 |      89.59139 |      91.47213 |     108.02837 |       1.00000 |      14.84146 |      14.84467 | 
     77.89759 |      78.79950 |      79.52653 |      93.67620 |      89.64295 |      91.51749 |     108.07700 |       1.00000 |      14.84146 |      14.84467 | 
     77.94212 |      78.83751 |      79.56554 |      93.71615 |      89.69419 |      91.56239 |     108.12519 |       1.00000 |      14.84146 |      14.84467 | 
     77.98636 |      78.87507 |      79.60413 |      93.75564 |      89.74510 |      91.60680 |     108.17292 |       1.00000 |      14.84146 |      14.84467 | 
     78.03030 |      78.91222 |      79.64230 |      93.79467 |      89.79567 |      91.65073 |     108.22018 |       1.00000 |      14.84146 |      14.84467 | 
     78.07395 |      78.94891 |      79.68000 |      93.83323 |      89.84590 |      91.69411 |     108.26696 |       1.00000 |      14.84146 |      14.84467 | 
     78.11729 |      78.98517 |      79.71728 |      93.87130 |      89.89577 |      91.73701 |     108.31325 |       1.00000 |      14.84146 |      14.84467 | 
     78.16029 |      79.02097 |      79.75409 |      93.90888 |      89.94526 |      91.77937 |     108.35902 |       1.00000 |      14.84146 |      14.84121 | 
     78.20296 |      79.05629 |      79.79043 |      93.94595 |      89.99437 |      91.82119 |     108.40429 |       1.00000 |      14.84146 |      14.84121 | 
     78.24530 |      79.09113 |      79.82629 |      93.98251 |      90.04308 |      91.86246 |     108.44901 |       1.00000 |      14.84146 |      14.84121 | 
     78.28728 |      79.12550 |      79.86168 |      94.01852 |      90.09139 |      91.90318 |     108.49319 |       1.00000 |      14.84146 |      14.84121 | 
     78.32890 |      79.15940 |      79.89658 |      94.05401 |      90.13930 |      91.94335 |     108.53682 |       1.00000 |      14.84146 |      14.84121 | 
     78.37018 |      79.19279 |      79.93098 |      94.08896 |      90.18679 |      91.98294 |     108.57990 |       1.00000 |      14.84146 |      14.84121 | 
     78.41107 |      79.22570 |      79.96491 |      94.12336 |      90.23386 |      92.02198 |     108.62240 |       1.00000 |      14.84146 |      14.84121 | 
     78.45159 |      79.25809 |      79.99831 |      94.15722 |      90.28048 |      92.06042 |     108.66432 |       1.00000 |      14.84146 |      14.84121 | 
     78.49173 |      79.28998 |      80.03122 |      94.19049 |      90.32668 |      92.09828 |     108.70565 |       1.00000 |      14.84146 |      14.84121 | 
     78.53149 |      79.32137 |      80.06361 |      94.22321 |      90.37242 |      92.13557 |     108.74639 |       1.00000 |      14.84146 |      14.84121 | 
     78.57083 |      79.35222 |      80.09547 |      94.25535 |      90.41770 |      92.17223 |     108.78652 |       1.00000 |      14.84146 |      14.84121 | 
     78.60977 |      79.38257 |      80.12683 |      94.28693 |      90.46251 |      92.20832 |     108.82607 |       1.00000 |      14.84146 |      14.84121 | 
     78.64829 |      79.41238 |      80.15767 |      94.31793 |      90.50684 |      92.24380 |     108.86500 |       1.00000 |      14.84146 |      14.84121 | 
     78.68640 |      79.44169 |      80.18797 |      94.34834 |      90.55070 |      92.27868 |     108.90331 |       1.00000 |      14.84146 |      14.84121 | 
     78.72408 |      79.47047 |      80.21777 |      94.37817 |      90.59406 |      92.31297 |     108.94100 |       1.00000 |      14.84146 |      14.84121 | 
     78.76133 |      79.49871 |      80.24701 |      94.40742 |      90.63692 |      92.34662 |     108.97807 |       1.00000 |      14.84146 |      14.84121 | 
     78.79814 |      79.52641 |      80.27573 |      94.43608 |      90.67928 |      92.37967 |     109.01453 |       1.00000 |      14.84146 |      14.84121 | 
     78.83453 |      79.55358 |      80.30390 |      94.46415 |      90.72115 |      92.41209 |     109.05034 |       1.00000 |      14.84146 |      14.84121 | 
     78.87045 |      79.58021 |      80.33154 |      94.49162 |      90.76250 |      92.44389 |     109.08552 |       1.00000 |      14.84146 |      14.84121 | 
     78.90592 |      79.60630 |      80.35864 |      94.51851 |      90.80331 |      92.47507 |     109.12007 |       1.00000 |      14.84146 |      14.84121 | 
     78.94093 |      79.63186 |      80.38519 |      94.54481 |      90.84361 |      92.50563 |     109.15400 |       1.00000 |      14.83800 |      14.84121 | 
     78.97549 |      79.65688 |      80.41122 |      94.57051 |      90.88337 |      92.53558 |     109.18729 |       1.00000 |      14.83800 |      14.84121 | 
     79.00956 |      79.68133 |      80.43668 |      94.59562 |      90.92258 |      92.56489 |     109.21994 |       1.00000 |      14.83800 |      14.84121 | 
     79.04316 |      79.70525 |      80.46160 |      94.62014 |      90.96124 |      92.59356 |     109.25195 |       1.00000 |      14.83800 |      14.84121 | 
     79.07628 |      79.72859 |      80.48595 |      94.64407 |      90.99936 |      92.62158 |     109.28333 |       1.00000 |      14.83800 |      14.84121 | 
     79.10893 |      79.75141 |      80.50977 |      94.66740 |      91.03693 |      92.64899 |     109.31409 |       1.00000 |      14.83800 |      14.84121 | 
     79.14109 |      79.77365 |      80.53301 |      94.69016 |      91.07394 |      92.67574 |     109.34420 |       1.00000 |      14.83800 |      14.84121 | 
     79.17274 |      79.79538 |      80.55573 |      94.71230 |      91.11037 |      92.70189 |     109.37366 |       1.00000 |      14.83800 |      14.84121 | 
     79.20390 |      79.81651 |      80.57787 |      94.73387 |      91.14622 |      92.72736 |     109.40250 |       1.00000 |      14.83800 |      14.84121 | 
     79.23456 |      79.83710 |      80.59946 |      94.75483 |      91.18150 |      92.75221 |     109.43069 |       1.00000 |      14.83800 |      14.84121 | 
